<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.05.19	16:00:00	180436	181758	180178	181758	568776	2244315	1
2021.05.20	08:00:00	181595	181935	180731	181381	1754776	6649918	1
2021.05.20	12:00:00	181374	181625	180576	181226	1534040	6346533	1
2021.05.20	16:00:00	181233	181536	181093	181226	438463	1854913	1
2021.05.21	08:00:00	181898	181972	180443	180650	1394408	5087609	1
2021.05.21	12:00:00	180658	180916	180000	180790	1244361	5021337	1
2021.05.21	16:00:00	180790	181625	180731	181248	465663	1937392	1
2021.05.24	08:00:00	181536	182828	181167	181935	1627105	6245853	1
2021.05.24	12:00:00	181927	183551	181927	183382	1289383	5513766	1
2021.05.24	16:00:00	183382	183714	183241	183293	450249	1950850	1
2021.05.25	08:00:00	183182	184460	183094	183234	1824890	7171814	1
2021.05.25	12:00:00	183234	183249	181713	181728	1465425	6564223	1
2021.05.25	16:00:00	181728	182193	181447	182075	494156	2248613	1
2021.05.26	08:00:00	182378	183677	182355	183647	1700709	6582346	1
2021.05.26	12:00:00	183655	183839	182769	183064	1295801	5626712	1
2021.05.26	16:00:00	183057	183478	182924	182924	380321	1692211	1
2021.05.27	08:00:00	182924	184179	182902	183337	1625488	6749727	1
2021.05.27	12:00:00	183330	183994	182533	183847	1407248	6687590	1
2021.05.27	16:00:00	183839	184002	183566	183972	495387	2301254	1
2021.05.28	08:00:00	184327	184777	183603	184607	1626722	6454629	1
2021.05.28	12:00:00	184600	185774	184386	185744	1158115	5278891	1
2021.05.28	16:00:00	185737	185862	185264	185323	405426	1819142	1
2021.05.31	08:00:00	185323	186231	185139	186017	1257305	4965410	1
2021.05.31	12:00:00	186017	186305	185471	186069	1190625	4752498	1
2021.05.31	16:00:00	186069	186541	185906	186246	415603	1635242	1
2021.06.01	08:00:00	186925	189723	186549	189206	1860860	7635921	1
2021.06.01	12:00:00	189206	189723	189103	189472	1188087	5762142	1
2021.06.01	16:00:00	189472	189819	189457	189627	369867	1810847	1
2021.06.02	08:00:00	189376	190447	189066	190284	1731799	7059220	1
2021.06.02	12:00:00	190284	191466	190144	191259	1355512	6510793	1
2021.06.02	16:00:00	191266	191436	190860	191104	491429	2329252	1
2021.06.04	08:00:00	190624	191931	190624	190986	1975014	7594218	1
2021.06.04	12:00:00	190986	192359	190764	192219	1573507	6793371	1
2021.06.04	16:00:00	192219	192344	191908	192063	338117	1527510	1
2021.06.07	08:00:00	192204	192337	191296	192263	2020824	8169760	1
2021.06.07	12:00:00	192263	193953	192027	193835	1595110	7490680	1
2021.06.07	16:00:00	193843	193850	192706	192706	490642	2390517	1
2021.06.08	08:00:00	192839	193267	191886	192669	1930039	8147219	1
2021.06.08	12:00:00	192669	193237	190941	191347	1811503	8802072	1
2021.06.08	16:00:00	191347	192012	191340	191982	583027	2756325	1
2021.06.09	08:00:00	192004	192388	191008	192012	2185429	9304376	1
2021.06.09	12:00:00	192012	193363	191746	192108	1877184	8839241	1
2021.06.09	16:00:00	192100	192403	191421	191598	539646	2563489	1
2021.06.10	08:00:00	191650	192721	191244	191576	2395095	10105360	1
2021.06.10	12:00:00	191576	192920	191207	192698	1842876	8425965	1
2021.06.10	16:00:00	192691	192713	191953	192093	518006	2332934	1
2021.06.11	08:00:00	192514	192573	190572	190986	1861878	7185161	1
2021.06.11	12:00:00	190993	191192	189937	190897	1419907	6044827	1
2021.06.11	16:00:00	190890	191355	190690	191296	367679	1637228	1
2021.06.14	08:00:00	191591	193643	191488	193599	1675205	6876546	1
2021.06.14	12:00:00	193599	193621	191429	192034	1607661	7579118	1
2021.06.14	16:00:00	192027	192455	191702	192255	533052	2542058	1
2021.06.15	08:00:00	192506	192514	191392	192093	2395837	9580764	1
2021.06.15	12:00:00	192093	192241	190816	192063	1847261	8519113	1
2021.06.15	16:00:00	192063	192167	191849	192056	389496	1879177	1
2021.06.16	08:00:00	191646	192254	190986	191550	1745423	7259514	1
2021.06.16	12:00:00	191543	192320	189270	190245	2273857	10559834	1
2021.06.16	16:00:00	190245	191440	190062	190531	608169	2784098	1
2021.06.17	08:00:00	190392	191704	189754	191088	1976488	8160111	1
2021.06.17	12:00:00	191088	191206	188156	188237	2222573	10079463	1
2021.06.17	16:00:00	188237	189571	188229	189571	570216	2616719	1
2021.06.18	08:00:00	189659	189908	188046	189058	2357445	9446613	1
2021.06.18	12:00:00	189058	189996	188083	188955	1774473	8100905	1
2021.06.18	16:00:00	188948	189424	188369	188427	589361	2643693	1
2021.06.21	08:00:00	189138	190392	188786	190165	2024441	7785161	1
2021.06.21	12:00:00	190165	190949	189805	190531	1486407	6272838	1
2021.06.21	16:00:00	190524	190685	190297	190465	459241	1984275	1
2021.06.22	08:00:00	190487	190509	188383	188742	1954557	8105962	1
2021.06.22	12:00:00	188750	189534	188618	188984	1728800	7843962	1
2021.06.22	16:00:00	188984	190297	188977	190260	614870	2814294	1
2021.06.23	08:00:00	190260	191558	189681	191066	1796057	7161173	1
2021.06.23	12:00:00	191059	191316	188904	189549	1662461	7541530	1
2021.06.23	16:00:00	189549	189776	188955	189498	521132	2479011	1
2021.06.24	08:00:00	190150	191088	189915	190407	1828222	7410138	1
2021.06.24	12:00:00	190407	191066	189879	190319	1556301	6996421	1
2021.06.24	16:00:00	190319	191015	190311	190795	467131	2102369	1
2021.06.25	08:00:00	191030	191272	189967	190018	1835355	7236282	1
2021.06.25	12:00:00	190018	190084	186895	187042	1929700	8767203	1
2021.06.25	16:00:00	187042	187892	186558	187892	702199	3158280	1
2021.06.28	08:00:00	187745	188801	186132	186976	2203293	8791375	1
2021.06.28	12:00:00	186976	187855	186609	187738	1697724	7589878	1
2021.06.28	16:00:00	187731	187958	187210	187679	528535	2393165	1
2021.06.29	08:00:00	187533	187826	185869	186682	2027201	8714242	1
2021.06.29	12:00:00	186682	187349	186316	187196	1664993	7782006	1
2021.06.29	16:00:00	187196	187657	187056	187349	480869	2288483	1
2021.06.30	08:00:00	186800	187335	186088	186345	2006785	8827416	1
2021.06.30	12:00:00	186338	187437	185847	186800	1687011	8171246	1
2021.06.30	16:00:00	186800	187144	186191	186191	554340	2713246	1
2021.07.01	08:00:00	186851	187291	184828	185429	2294318	9866258	1
2021.07.01	12:00:00	185421	185575	183992	184116	1902056	8993063	1
2021.07.01	16:00:00	184124	185326	184109	184864	560445	2761549	1
2021.07.02	08:00:00	185187	187122	184864	186917	2248011	8885509	1
2021.07.02	12:00:00	186917	188163	186792	187892	1358911	6410156	1
2021.07.02	16:00:00	187885	188310	187701	188295	415618	1975698	1
2021.07.05	08:00:00	187679	188024	186235	186800	1658221	6478450	1
2021.07.05	12:00:00	186800	187555	186433	187291	1478521	5870578	1
2021.07.05	16:00:00	187283	187386	186748	187239	470586	1779686	1
2021.07.06	08:00:00	186983	187130	184344	184410	2327657	9758900	1
2021.07.06	12:00:00	184410	185150	183757	184160	1874878	8183896	1
2021.07.06	16:00:00	184160	184366	183721	183808	457783	1982435	1
2021.07.07	08:00:00	184718	186125	184263	185069	2221368	9292617	1
2021.07.07	12:00:00	185062	187305	185011	187020	1723722	8144228	1
2021.07.07	16:00:00	187012	187269	186778	186792	438115	2049436	1
2021.07.08	08:00:00	184278	184505	182877	183728	2479819	9647443	1
2021.07.08	12:00:00	183721	185392	183662	184307	1889798	8244962	1
2021.07.08	16:00:00	184314	184659	183786	184307	637113	2784243	1
2021.07.12	08:00:00	185553	186543	184981	186455	1914866	7919228	1
2021.07.12	12:00:00	186455	188149	186264	187921	1388626	7050612	1
2021.07.12	16:00:00	187929	188412	187738	188412	452411	2334081	1
2021.07.13	08:00:00	187936	187965	186103	186191	2205908	9173213	1
2021.07.13	12:00:00	186191	189065	185949	188823	1910511	9136566	1
2021.07.13	16:00:00	188823	189131	188449	188882	461143	2360908	1
2021.07.14	08:00:00	189043	190817	188735	189329	2285272	9454419	1
2021.07.14	12:00:00	189322	189578	188456	189344	1979801	9524240	1
2021.07.14	16:00:00	189336	189432	188654	189146	548936	2696600	1
2021.07.15	08:00:00	188515	189857	188229	188911	2349073	9577555	1
2021.07.15	12:00:00	188911	188933	186660	187474	1937764	9255027	1
2021.07.15	16:00:00	187474	187811	187283	187745	481063	2296450	1
2021.07.16	08:00:00	187892	188456	187130	187892	2051286	7976508	1
2021.07.16	12:00:00	187892	187899	186045	186154	1609355	7385902	1
2021.07.16	16:00:00	186162	186198	185011	185414	637883	3015970	1
2021.07.19	08:00:00	182914	183398	181792	181910	2554375	9708417	1
2021.07.19	12:00:00	181902	182892	181316	181902	2154669	9410236	1
2021.07.19	16:00:00	181895	183559	181800	183369	669640	3101302	1
2021.07.20	08:00:00	184278	184461	181675	183581	2500132	10248758	1
2021.07.20	12:00:00	183581	184710	182855	184630	2012303	9280666	1
2021.07.20	16:00:00	184637	184835	184131	184131	525765	2430785	1
2021.07.21	08:00:00	184380	185465	184058	184534	2221516	8962044	1
2021.07.21	12:00:00	184527	185245	184336	185047	1637779	7179215	1
2021.07.21	16:00:00	185047	185495	184937	185370	480657	2307227	1
2021.07.22	08:00:00	185407	185759	184292	184483	2001505	8160152	1
2021.07.22	12:00:00	184483	185949	184358	185700	1438371	7047991	1
2021.07.22	16:00:00	185693	185788	185289	185590	412119	2054685	1
2021.07.23	08:00:00	186066	186132	184344	184681	1580899	6520651	1
