<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.01.28	00:00:00	107.74	108.80	107.74	107.87	20959	2190653	1
2022.01.28	12:00:00	107.91	108.32	107.00	107.58	58318	5507275	1
2022.01.31	00:00:00	107.29	108.05	107.04	107.84	14994	947668	1
2022.01.31	12:00:00	107.82	108.46	107.26	107.98	77754	10626916	1
2022.02.01	00:00:00	108.24	108.72	107.95	108.61	17061	2058997	1
2022.02.01	12:00:00	108.61	109.15	108.36	109.15	76198	5390056	1
2022.02.02	00:00:00	109.09	109.20	108.36	108.38	18266	2634864	1
2022.02.02	12:00:00	108.38	108.42	107.52	107.69	69219	5221329	1
2022.02.03	00:00:00	108.04	108.30	107.15	107.56	12212	1266965	1
2022.02.03	12:00:00	107.55	107.90	107.11	107.77	36486	3841618	1
2022.02.04	00:00:00	107.43	107.45	106.22	107.16	11206	1844237	1
2022.02.04	12:00:00	107.15	108.22	106.87	108.02	46578	3603014	1
2022.02.07	00:00:00	107.77	108.08	107.32	107.95	23933	2540832	1
2022.02.07	12:00:00	107.92	108.24	107.71	107.72	50706	5113600	1
2022.02.08	00:00:00	107.04	107.61	106.82	107.34	8528	1201764	1
2022.02.08	12:00:00	107.30	108.23	107.00	108.23	44843	4636237	1
2022.02.09	00:00:00	107.85	108.38	107.61	108.23	8412	1854399	1
2022.02.09	12:00:00	108.22	108.98	107.97	108.23	22837	4554775	1
2022.02.10	00:00:00	108.79	109.13	108.01	109.09	11950	2422142	1
2022.02.10	12:00:00	109.10	109.62	108.93	109.10	54620	3700278	1
2022.02.11	00:00:00	109.90	110.23	109.44	110.10	11962	2173140	1
2022.02.11	12:00:00	110.10	110.60	108.84	109.31	54694	7955963	1
2022.02.14	00:00:00	109.66	109.99	109.32	109.72	13732	2279435	1
2022.02.14	12:00:00	109.68	109.84	109.11	109.52	48907	7046815	1
2022.02.15	00:00:00	109.94	110.32	109.86	109.90	14938	1437662	1
2022.02.15	12:00:00	109.88	110.60	109.72	110.60	95918	4576138	1
2022.02.16	00:00:00	111.06	111.34	110.86	111.01	20970	2315877	1
2022.02.16	12:00:00	111.01	111.30	110.58	110.77	57052	4137321	1
2022.02.17	00:00:00	110.58	110.77	109.84	109.89	12099	1564327	1
2022.02.17	12:00:00	109.90	110.87	109.10	109.10	44339	6075928	1
2022.02.18	00:00:00	109.86	109.96	109.19	109.54	8849	1789183	1
2022.02.18	12:00:00	109.54	109.55	108.44	108.51	43976	5845415	1
2022.02.21	00:00:00	108.95	109.15	108.24	109.09	12342	1670483	1
2022.02.21	12:00:00	109.08	109.18	107.45	107.45	34560	5443774	1
2022.02.22	00:00:00	108.91	109.19	108.63	109.04	22938	1560813	1
2022.02.22	12:00:00	109.05	109.10	108.11	109.00	54350	4595540	1
2022.02.23	00:00:00	109.03	109.60	108.65	108.74	18898	2098516	1
2022.02.23	12:00:00	108.72	108.84	107.58	107.58	63652	5106159	1
2022.02.24	00:00:00	105.24	106.09	105.13	105.76	20659	3647523	1
2022.02.24	12:00:00	105.77	107.50	105.10	107.48	67705	9103758	1
2022.02.25	00:00:00	107.05	107.57	106.55	107.19	22972	1915794	1
2022.02.25	12:00:00	107.20	108.90	106.84	108.90	52503	4852836	1
2022.03.02	12:00:00	110.20	111.16	109.32	111.10	30504	4663476	1
2022.03.03	00:00:00	111.09	111.59	110.99	111.31	12126	2263184	1
2022.03.03	12:00:00	111.32	111.66	110.80	111.02	37076	3776314	1
2022.03.04	00:00:00	110.66	110.79	109.65	109.86	11554	1161065	1
2022.03.04	12:00:00	109.87	110.40	109.26	110.40	58215	6595493	1
2022.03.07	00:00:00	110.00	110.32	109.61	109.68	18310	1829565	1
2022.03.07	12:00:00	109.69	109.92	106.95	107.11	65005	8898311	1
2022.03.08	00:00:00	107.88	108.26	107.14	107.65	20425	3574553	1
2022.03.08	12:00:00	107.67	108.29	106.92	107.29	84152	9339361	1
2022.03.09	00:00:00	108.02	109.02	107.59	108.82	12064	1628959	1
2022.03.09	12:00:00	108.83	109.86	108.71	109.78	51693	6867117	1
2022.03.10	00:00:00	109.07	109.44	107.71	108.44	12004	1596992	1
2022.03.10	12:00:00	108.43	109.40	108.12	109.40	44837	5500916	1
2022.03.11	00:00:00	110.13	110.30	109.25	109.30	11302	1069513	1
